age,workclass,education,marital,occupation,relationship,race,gender,income
25-39,Private,X,Single,Exec-managerial,Random,Random,Female,<=50K
40-55,SELF,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
40-55,Private,Bachelors,Single,Other-service,Random,Random,Male,<=50K
40-55,Private,Bachelors,Married,Machine-op-inspct,Random,Random,Male,<=50K
<25,GOV,Bachelors,Single,Prof-specialty,Random,Random,Female,<=50K
25-39,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
40-55,Private,Bachelors,Single,Prof-specialty,Random,Random,Female,<=50K
40-55,Private,X,Married,Transport-moving,Random,Random,Male,>50K
<25,Private,Bachelors,Single,Protective-serv,Random,Random,Female,<=50K
40-55,Private,High-School diploma,Married,Transport-moving,Random,Random,Male,<=50K
40-55,GOV,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
40-55,Private,Bachelors,Married,Sales,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Machine-op-inspct,Random,Random,Male,<=50K
56-67,Private,Bachelors,Married,Prof-specialty,Random,Random,Male,>50K
56-67,SELF,Bachelors,Married,Sales,Random,Random,Male,>50K
25-39,GOV,Masters,Single,Prof-specialty,Random,Random,Male,<=50K
25-39,Private,Bachelors,Single,Prof-specialty,Random,Random,Female,<=50K
56-67,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
40-55,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
56-67,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Sales,Random,Random,Female,<=50K
<25,Private,Bachelors,Married,Sales,Random,Random,Female,<=50K
56-67,GOV,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
25-39,Private,Bachelors,Married,Craft-repair,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Married,Other-service,Random,Random,Male,<=50K
56-67,Private,X,Married,Handlers-cleaners,Random,Random,Male,<=50K
25-39,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
25-39,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,>50K
40-55,Private,High-School diploma,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,GOV,Bachelors,Married,Exec-managerial,Random,Random,Male,<=50K
<25,Private,Bachelors,Single,Other-service,Random,Random,Female,<=50K
40-55,SELF,Bachelors,Married,Sales,Random,Random,Male,>50K
<25,Private,X,Single,Machine-op-inspct,Random,Random,Male,<=50K
40-55,GOV,High-School diploma,Married,Adm-clerical,Random,Random,Female,<=50K
25-39,Private,Bachelors,Married,Machine-op-inspct,Random,Random,Male,>50K
<25,Private,Bachelors,Single,Tech-support,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Single,Handlers-cleaners,Random,Random,Male,<=50K
40-55,GOV,Doctorate,Married,Prof-specialty,Random,Random,Male,>50K
<25,Private,X,Single,Sales,Random,Random,Female,<=50K
40-55,Private,X,Married,Machine-op-inspct,Random,Random,Male,<=50K
40-55,Private,Bachelors,Married,Sales,Random,Random,Male,<=50K
25-39,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
25-39,Private,Associate/Prof,Married,Handlers-cleaners,Random,Random,Male,<=50K
56-67,Private,High-School diploma,Married,Machine-op-inspct,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Married,Craft-repair,Random,Random,Female,>50K
40-55,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
<25,Private,Bachelors,Single,Transport-moving,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Handlers-cleaners,Random,Random,Male,<=50K
25-39,Private,X,Single,Adm-clerical,Random,Random,Female,<=50K
<25,Private,High-School diploma,Single,Sales,Random,Random,Female,<=50K
<25,Private,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
25-39,Private,Bachelors,Married,Craft-repair,Random,Random,Male,<=50K
25-39,Private,Masters,Single,Exec-managerial,Random,Random,Male,<=50K
25-39,Private,High-School diploma,Married,Transport-moving,Random,Random,Male,>50K
25-39,SELF,High-School diploma,Married,Farming-fishing,Random,Random,Male,>50K
25-39,Private,X,Single,Other-service,Random,Random,Female,<=50K
56-67,Private,Bachelors,Married,Adm-clerical,Random,Random,Male,<=50K
40-55,GOV,Masters,Single,Prof-specialty,Random,Random,Female,<=50K
25-39,GOV,Bachelors,Married,Other-service,Random,Random,Male,<=50K
<25,Private,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
25-39,GOV,Masters,Married,Prof-specialty,Random,Random,Female,>50K
25-39,Private,Bachelors,Married,Machine-op-inspct,Random,Random,Male,<=50K
40-55,Private,Masters,Single,Exec-managerial,Random,Random,Female,<=50K
25-39,Private,Bachelors,Married,Prof-specialty,Random,Random,Male,<=50K
25-39,Private,Associate/Prof,Married,Tech-support,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Single,Other-service,Random,Random,Female,<=50K
40-55,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
<25,Private,Associate/Prof,Single,Craft-repair,Random,Random,Male,<=50K
<25,GOV,High-School diploma,Single,Adm-clerical,Random,Random,Female,<=50K
25-39,Private,Bachelors,Single,Sales,Random,Random,Male,<=50K
<25,GOV,X,Single,Prof-specialty,Random,Random,Female,<=50K
40-55,GOV,High-School diploma,Married,Adm-clerical,Random,Random,Male,>50K
<25,Private,Bachelors,Single,Sales,Random,Random,Female,<=50K
<25,Private,High-School diploma,Single,Craft-repair,Random,Random,Male,<=50K
<25,Private,X,Single,Sales,Random,Random,Female,<=50K
56-67,SELF,High-School diploma,Single,Farming-fishing,Random,Random,Male,<=50K
40-55,Private,Bachelors,Married,Prof-specialty,Random,Random,Female,>50K
40-55,Private,High-School diploma,Single,Adm-clerical,Random,Random,Female,<=50K
<25,Private,Bachelors,Single,Prof-specialty,Random,Random,Male,<=50K
25-39,Private,Bachelors,Single,Other-service,Random,Random,Male,<=50K
25-39,Private,Bachelors,Single,Sales,Random,Random,Female,<=50K
56-67,Private,X,Single,Sales,Random,Random,Female,<=50K
40-55,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
25-39,GOV,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,GOV,High-School diploma,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,Private,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
56-67,Private,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,Private,X,Married,Transport-moving,Random,Random,Male,<=50K
56-67,Private,High-School diploma,Single,Other-service,Random,Random,Female,<=50K
40-55,SELF,Bachelors,Married,Farming-fishing,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Tech-support,Random,Random,Male,<=50K
25-39,Private,Bachelors,Married,Prof-specialty,Random,Random,Male,>50K
25-39,Private,High-School diploma,Single,Adm-clerical,Random,Random,Male,<=50K
25-39,Private,Bachelors,Married,Sales,Random,Random,Male,>50K
40-55,SELF,Bachelors,Married,Exec-managerial,Random,Random,Male,<=50K
40-55,Private,Bachelors,Single,Sales,Random,Random,Female,<=50K
25-39,Private,High-School diploma,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,Private,Masters,Married,Prof-specialty,Random,Random,Male,<=50K
25-39,Private,High-School diploma,Single,Tech-support,Random,Random,Male,<=50K
25-39,Private,High-School diploma,Single,Craft-repair,Random,Random,Male,<=50K
25-39,SELF,High-School diploma,Married,Farming-fishing,Random,Random,Male,<=50K
<25,Private,High-School diploma,Single,Transport-moving,Random,Random,Male,<=50K
25-39,GOV,Bachelors,Single,Prof-specialty,Random,Random,Female,<=50K
<25,Private,High-School diploma,Single,Handlers-cleaners,Random,Random,Male,<=50K
40-55,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Exec-managerial,Random,Random,Female,<=50K
40-55,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
40-55,Private,Bachelors,Married,Transport-moving,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Married,Machine-op-inspct,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Married,Transport-moving,Random,Random,Male,<=50K
40-55,Private,Associate/Prof,Married,Craft-repair,Random,Random,Male,>50K
40-55,SELF,Bachelors,Married,Craft-repair,Random,Random,Male,<=50K
40-55,Private,Masters,Married,Sales,Random,Random,Male,>50K
40-55,SELF,Bachelors,Single,Exec-managerial,Random,Random,Male,<=50K
25-39,Private,Bachelors,Single,Other-service,Random,Random,Male,<=50K
40-55,Private,Bachelors,Married,Prof-specialty,Random,Random,Male,>50K
40-55,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,>50K
40-55,SELF,High-School diploma,Married,Craft-repair,Random,Random,Male,>50K
40-55,SELF,High-School diploma,Married,Exec-managerial,Random,Random,Male,<=50K
56-67,Private,High-School diploma,Single,Craft-repair,Random,Random,Male,<=50K
<25,Private,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,SELF,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
40-55,Private,Bachelors,Married,Prof-specialty,Random,Random,Male,>50K
40-55,SELF,Associate/Prof,Married,Sales,Random,Random,Male,>50K
25-39,Private,High-School diploma,Single,Machine-op-inspct,Random,Random,Female,<=50K
40-55,Private,Bachelors,Single,Prof-specialty,Random,Random,Male,<=50K
<25,Private,High-School diploma,Single,Other-service,Random,Random,Female,<=50K
<25,Private,High-School diploma,Single,Machine-op-inspct,Random,Random,Male,<=50K
25-39,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
25-39,Private,Masters,Single,Exec-managerial,Random,Random,Female,<=50K
<25,Private,High-School diploma,Single,Sales,Random,Random,Female,<=50K
25-39,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,>50K
40-55,Private,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,SELF,Bachelors,Married,Prof-specialty,Random,Random,Male,<=50K
<25,Private,High-School diploma,Single,Other-service,Random,Random,Female,<=50K
40-55,Private,High-School diploma,Single,Prof-specialty,Random,Random,Female,<=50K
25-39,Private,Bachelors,Married,Craft-repair,Random,Random,Male,<=50K
40-55,GOV,Doctorate,Married,Prof-specialty,Random,Random,Male,>50K
40-55,GOV,Masters,Single,Exec-managerial,Random,Random,Female,<=50K
40-55,Private,High-School diploma,Married,Machine-op-inspct,Random,Random,Male,<=50K
25-39,Private,Associate/Prof,Single,Adm-clerical,Random,Random,Female,<=50K
25-39,Private,Bachelors,Single,Exec-managerial,Random,Random,Male,<=50K
<25,Private,X,Single,Sales,Random,Random,Female,<=50K
25-39,Private,X,Single,Transport-moving,Random,Random,Male,<=50K
40-55,SELF,Bachelors,Single,Sales,Random,Random,Female,<=50K
25-39,Private,Bachelors,Single,Sales,Random,Random,Female,<=50K
40-55,Private,Bachelors,Single,Adm-clerical,Random,Random,Male,<=50K
25-39,Private,Bachelors,Single,Exec-managerial,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,>50K
40-55,GOV,Associate/Prof,Married,Protective-serv,Random,Random,Male,>50K
56-67,Private,Doctorate,Married,Prof-specialty,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Sales,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Married,Machine-op-inspct,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Single,Transport-moving,Random,Random,Male,<=50K
<25,Private,High-School diploma,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,SELF,Associate/Prof,Married,Prof-specialty,Random,Random,Male,>50K
<25,Private,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
40-55,Private,Bachelors,Single,Exec-managerial,Random,Random,Male,<=50K
40-55,Private,High-School diploma,Single,Adm-clerical,Random,Random,Female,<=50K
<25,Private,X,Single,Other-service,Random,Random,Female,<=50K
25-39,Private,High-School diploma,Single,Adm-clerical,Random,Random,Female,<=50K
25-39,Private,High-School diploma,Single,Craft-repair,Random,Random,Male,<=50K
<25,Private,High-School diploma,Single,Other-service,Random,Random,Male,<=50K
56-67,SELF,X,Married,Exec-managerial,Random,Random,Male,>50K
25-39,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
25-39,Private,X,Married,Farming-fishing,Random,Random,Male,<=50K
56-67,GOV,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
25-39,Private,Associate/Prof,Single,Craft-repair,Random,Random,Male,<=50K
25-39,Private,High-School diploma,Single,Machine-op-inspct,Random,Random,Male,<=50K
25-39,Private,Bachelors,Single,Sales,Random,Random,Male,<=50K
25-39,Private,High-School diploma,Single,Transport-moving,Random,Random,Male,<=50K
40-55,Private,Associate/Prof,Married,Craft-repair,Random,Random,Male,<=50K
25-39,SELF,High-School diploma,Single,Craft-repair,Random,Random,Male,>50K
25-39,Private,Associate/Prof,Single,Prof-specialty,Random,Random,Male,>50K
40-55,Private,Masters,Single,Prof-specialty,Random,Random,Male,<=50K
25-39,Private,Bachelors,Single,Exec-managerial,Random,Random,Male,<=50K
25-39,GOV,Bachelors,Single,Other-service,Random,Random,Male,<=50K
<25,Private,X,Single,Farming-fishing,Random,Random,Male,<=50K
56-67,GOV,Masters,Married,Exec-managerial,Random,Random,Male,>50K
<25,Private,Bachelors,Single,Sales,Random,Random,Female,<=50K
25-39,Private,X,Single,Adm-clerical,Random,Random,Female,<=50K
25-39,SELF,Bachelors,Single,Sales,Random,Random,Female,<=50K
40-55,GOV,Masters,Single,Prof-specialty,Random,Random,Female,<=50K
40-55,GOV,High-School diploma,Single,Protective-serv,Random,Random,Male,<=50K
25-39,Private,Bachelors,Married,Craft-repair,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
<25,Private,Bachelors,Single,Transport-moving,Random,Random,Male,<=50K
25-39,Private,High-School diploma,Single,Sales,Random,Random,Female,<=50K
40-55,GOV,Bachelors,Married,Protective-serv,Random,Random,Male,>50K
40-55,Private,High-School diploma,Single,Farming-fishing,Random,Random,Male,<=50K
56-67,Private,High-School diploma,Married,Transport-moving,Random,Random,Male,>50K
40-55,Private,High-School diploma,Single,Machine-op-inspct,Random,Random,Female,<=50K
25-39,GOV,Bachelors,Single,Adm-clerical,Random,Random,Female,<=50K
25-39,Private,High-School diploma,Single,Craft-repair,Random,Random,Male,<=50K
40-55,GOV,Masters,Married,Exec-managerial,Random,Random,Male,>50K
<25,Private,High-School diploma,Single,Other-service,Random,Random,Male,<=50K
<25,Private,X,Single,Machine-op-inspct,Random,Random,Female,<=50K
40-55,Private,High-School diploma,Married,Craft-repair,Random,Random,Male,<=50K
40-55,Private,Bachelors,Single,Exec-managerial,Random,Random,Female,<=50K
<25,Private,High-School diploma,Single,Other-service,Random,Random,Female,<=50K
40-55,Private,Bachelors,Married,Sales,Random,Random,Male,>50K
40-55,Private,Bachelors,Married,Sales,Random,Random,Male,>50K
25-39,Private,High-School diploma,Single,Exec-managerial,Random,Random,Female,<=50K
40-55,Private,Bachelors,Married,Prof-specialty,Random,Random,Male,<=50K
<25,SELF,High-School diploma,Single,Farming-fishing,Random,Random,Male,<=50K
40-55,Private,Bachelors,Single,Prof-specialty,Random,Random,Male,<=50K
40-55,GOV,High-School diploma,Married,Protective-serv,Random,Random,Male,>50K
25-39,Private,Masters,Single,Prof-specialty,Random,Random,Male,<=50K
40-55,GOV,Masters,Married,Exec-managerial,Random,Random,Male,>50K
25-39,GOV,Bachelors,Single,Prof-specialty,Random,Random,Female,<=50K
25-39,Private,Bachelors,Married,Transport-moving,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Tech-support,Random,Random,Female,<=50K
25-39,GOV,High-School diploma,Married,Exec-managerial,Random,Random,Male,>50K
40-55,Private,Bachelors,Single,Exec-managerial,Random,Random,Female,>50K
25-39,Private,High-School diploma,Single,Other-service,Random,Random,Male,<=50K
25-39,GOV,Bachelors,Married,Protective-serv,Random,Random,Male,<=50K
40-55,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
40-55,Private,Bachelors,Married,Sales,Random,Random,Male,>50K
<25,Private,Associate/Prof,Single,Craft-repair,Random,Random,Male,<=50K
25-39,Private,Bachelors,Married,Other-service,Random,Random,Male,<=50K
<25,Private,Associate/Prof,Single,Exec-managerial,Random,Random,Male,<=50K
25-39,Private,Bachelors,Single,Sales,Random,Random,Male,<=50K
56-67,Private,Bachelors,Married,Craft-repair,Random,Random,Male,<=50K
40-55,Private,Bachelors,Married,Craft-repair,Random,Random,Male,>50K
<25,Private,Bachelors,Single,Exec-managerial,Random,Random,Male,<=50K
25-39,Private,Bachelors,Married,Tech-support,Random,Random,Male,>50K
25-39,Private,Bachelors,Single,Exec-managerial,Random,Random,Female,>50K
25-39,Private,Bachelors,Married,Exec-managerial,Random,Random,Male,<=50K
<25,Private,Bachelors,Single,Priv-house-serv,Random,Random,Female,<=50K
25-39,Private,Bachelors,Single,Sales,Random,Random,Male,<=50K
56-67,Private,Associate/Prof,Married,Exec-managerial,Random,Random,Male,<=50K
<25,Private,Bachelors,Single,Other-service,Random,Random,Female,<=50K
25-39,Private,Bachelors,Married,Sales,Random,Random,Female,<=50K
25-39,Private,High-School diploma,Married,Machine-op-inspct,Random,Random,Male,<=50K
40-55,GOV,Bachelors,Single,Prof-specialty,Random,Random,Female,<=50K
25-39,GOV,Associate/Prof,Single,Prof-specialty,Random,Random,Male,<=50K
40-55,SELF,Bachelors,Single,Exec-managerial,Random,Random,Female,<=50K
<25,Private,X,Single,Craft-repair,Random,Random,Male,<=50K
56-67,SELF,Bachelors,Married,Exec-managerial,Random,Random,Male,>50K
25-39,Private,Masters,Married,Exec-managerial,Random,Random,Male,>50K
25-39,SELF,Bachelors,Married,Craft-repair,Random,Random,Male,>50K
40-55,Private,X,Single,Handlers-cleaners,Random,Random,Male,<=50K
25-39,GOV,Bachelors,Married,Prof-specialty,Random,Random,Female,>50K
<25,GOV,Bachelors,Single,Other-service,Random,Random,Male,<=50K
